student_id,Gender,english,maths,science,history,Geography,average
Stud11592,F,94,90,63,47,86,76.0
Stud11593,M,70,77,66,39,58,62.0
Stud11594,F,40,46,52,47,51,47.2
Stud11595,F,84,88,50,44,55,64.2
Stud11596,M,93,89,54,59,80,75.0
Stud11597,F,63,92,39,73,62,65.8
Stud11598,F,56,76,69,35,60,59.2
Stud11599,M,68,63,42,81,88,68.4
Stud11600,M,37,42,41,69,75,52.8
Stud11601,M,53,49,35,84,96,63.4
Stud11602,M,37,59,84,55,72,61.4
Stud11603,F,54,63,45,53,66,56.2
Stud11604,F,37,47,36,48,75,48.6
Stud11605,F,85,76,89,46,64,72.0
Stud11606,F,49,52,40,73,78,58.4
Stud11607,M,68,63,52,43,75,60.2
Stud11608,M,58,95,42,35,64,58.8
Stud11609,F,67,64,99,47,85,72.4
Stud11610,F,79,66,97,92,61,79.0
Stud11611,F,72,45,63,51,42,54.6
Stud11612,F,35,36,80,58,60,53.8
Stud11613,M,58,49,66,96,60,65.8
Stud11614,M,40,67,68,70,94,67.8
Stud11615,M,88,46,93,66,64,71.4
Stud11616,M,45,78,63,38,58,56.4
Stud11617,F,71,85,96,47,64,72.6
Stud11618,F,99,89,49,39,97,74.6
Stud11619,M,81,43,41,79,90,66.8
Stud11620,F,90,52,38,77,72,65.8
Stud11621,F,68,85,79,39,51,64.4
Stud11622,M,81,62,91,90,89,82.6
Stud11623,F,49,58,83,74,80,68.8
Stud11624,M,48,52,38,57,55,50.0
Stud11625,F,69,40,45,64,56,54.8
Stud11626,M,55,77,59,63,42,59.2
Stud11627,M,64,89,72,78,74,75.4
Stud11628,M,56,40,76,36,92,60.0
Stud11629,F,78,47,86,73,45,65.8
Stud11630,M,76,63,97,35,72,68.6
Stud11631,F,97,75,46,41,92,70.2
Stud11632,F,65,88,93,47,53,69.2
Stud11633,M,56,96,49,74,69,68.8
Stud11634,M,72,79,76,56,87,74.0
Stud11635,M,62,59,92,61,94,73.6
Stud11636,M,45,51,59,75,63,58.6
Stud11637,M,49,67,51,55,41,52.6
Stud11638,F,87,39,65,59,99,69.8
Stud11639,F,38,96,48,75,39,59.2
Stud11640,F,71,72,74,65,41,64.6
Stud11641,M,87,76,44,38,70,63.0
Stud11642,F,51,81,76,40,59,61.4
Stud11643,M,57,55,73,72,49,61.2
Stud11644,F,72,95,84,47,57,71.0
Stud11645,M,79,85,60,41,62,65.4
Stud11646,F,65,85,58,59,92,71.8
Stud11647,F,78,79,85,65,90,79.4
Stud11648,F,77,67,89,66,72,74.2
Stud11649,F,85,36,66,61,93,68.2
Stud11650,M,94,78,54,76,62,72.8
Stud11651,F,77,87,45,64,49,64.4
Stud11652,F,90,95,64,40,58,69.4
Stud11653,F,94,81,39,37,75,65.2
Stud11654,M,61,69,92,58,45,65.0
Stud11655,M,83,63,94,59,99,79.6
Stud11656,M,50,67,64,41,37,51.8
Stud11657,M,53,77,48,58,79,63.0
Stud11658,F,90,46,89,60,82,73.4
Stud11659,M,94,90,67,74,81,81.2
Stud11660,F,82,45,83,49,46,61.0
Stud11661,F,89,93,74,52,85,78.6
Stud11662,F,85,81,71,88,76,80.2
Stud11663,M,55,62,90,86,65,71.6
Stud11664,M,59,47,83,91,40,64.0
Stud11665,F,69,77,36,99,41,64.4
Stud11666,M,82,39,84,57,59,64.2
Stud11667,M,71,41,78,84,56,66.0
Stud11668,F,42,57,86,72,97,70.8
Stud11669,M,47,55,65,75,61,60.6
Stud11670,M,62,74,59,69,35,59.8
Stud11671,F,56,75,46,43,74,58.8
Stud11672,F,40,96,79,55,48,63.6
Stud11673,F,53,62,58,71,73,63.4
Stud11674,F,88,81,50,67,80,73.2
Stud11675,F,95,87,64,62,74,76.4
Stud11676,F,91,56,61,59,58,65.0
Stud11677,M,49,98,57,76,36,63.2
Stud11678,F,98,48,90,54,52,68.4
Stud11679,F,96,85,55,46,66,69.6
Stud11680,M,70,64,88,90,67,75.8
Stud11681,F,58,77,71,36,83,65.0
Stud11682,M,46,53,37,85,95,63.2
Stud11683,F,64,57,87,85,42,67.0
Stud11684,M,71,61,43,47,38,52.0
Stud11685,F,85,97,65,42,83,74.4
Stud11686,F,47,36,50,70,81,56.8
Stud11687,F,94,38,69,53,51,61.0
Stud11688,M,74,99,91,35,53,70.4
Stud11689,F,39,57,44,92,93,65.0
Stud11690,M,99,44,39,77,72,66.2
Stud11691,F,88,86,99,66,39,75.6
Stud11692,M,89,36,41,82,44,58.4
Stud11693,F,62,87,95,61,38,68.6
Stud11694,M,49,73,36,61,78,59.4
Stud11695,F,98,58,79,57,63,71.0
Stud11696,M,70,48,35,85,80,63.6
Stud11697,M,39,74,88,78,59,67.6
Stud11698,F,84,49,81,43,69,65.2
Stud11699,M,95,39,57,89,83,72.6
Stud11700,M,71,47,72,81,74,69.0
Stud11701,M,84,77,61,82,49,70.6
Stud11702,F,87,86,69,44,64,70.0
Stud11703,M,74,45,81,68,49,63.4
Stud11704,M,40,64,46,74,57,56.2
Stud11705,F,49,75,52,77,67,64.0
Stud11706,M,90,69,84,37,61,68.2
Stud11707,F,60,57,95,67,54,66.6
Stud11708,F,56,81,82,95,51,73.0
Stud11709,M,81,78,38,93,58,69.6
Stud11710,M,49,56,72,61,39,55.4
Stud11711,F,93,66,58,79,50,69.2
Stud11712,F,82,83,63,56,77,72.2
Stud11713,F,88,79,53,76,69,73.0
Stud11714,M,81,38,84,47,53,60.6
Stud11715,M,86,92,83,64,67,78.4
Stud11716,M,74,67,81,57,42,64.2
Stud11717,F,58,36,65,93,69,64.2
Stud11718,F,35,90,39,54,95,62.6
Stud11719,F,41,59,56,47,63,53.2
Stud11720,M,57,84,36,62,64,60.6
Stud11721,M,70,67,55,76,56,64.8
Stud11722,F,92,41,89,54,72,69.6
Stud11723,F,71,75,59,74,90,73.8
Stud11724,F,93,76,86,44,69,73.6
Stud11725,M,86,89,52,58,39,64.8
Stud11726,F,99,67,58,65,75,72.8
Stud11727,M,54,70,36,77,62,59.8
Stud11728,M,43,51,98,92,64,69.6
Stud11729,F,65,58,38,50,84,59.0
Stud11730,F,43,65,45,80,94,65.4
Stud11731,F,60,98,49,40,54,60.2
Stud11732,M,50,49,71,82,89,68.2
Stud11733,M,40,73,55,68,81,63.4
Stud11734,M,90,73,51,66,53,66.6
Stud11735,M,46,96,40,89,38,61.8
Stud11736,M,42,79,71,93,56,68.2
Stud11737,M,80,36,39,59,48,52.4
Stud11738,M,48,68,67,62,47,58.4
Stud11739,M,36,72,97,80,51,67.2
Stud11740,F,94,59,93,76,42,72.8
Stud11741,M,66,69,80,59,97,74.2
Stud11742,F,38,56,67,83,66,62.0
Stud11743,M,48,74,89,69,62,68.4
Stud11744,M,42,69,50,93,63,63.4
Stud11745,M,70,37,54,59,81,60.2
Stud11746,F,39,52,77,82,58,61.6
Stud11747,M,89,43,36,88,92,69.6
Stud11748,F,95,35,81,79,58,69.6
Stud11749,M,41,36,38,59,53,45.4
Stud11750,F,79,87,36,42,91,67.0
Stud11751,F,80,89,98,84,75,85.2
Stud11752,M,62,55,81,94,83,75.0
Stud11753,F,81,47,76,78,88,74.0
Stud11754,F,87,67,92,88,40,74.8
Stud11755,M,57,87,69,90,36,67.8
Stud11756,F,81,49,86,47,44,61.4
Stud11757,M,92,68,58,44,72,66.8
Stud11758,M,74,94,38,64,70,68.0
Stud11759,M,35,38,57,93,39,52.4
Stud11760,M,58,38,93,82,69,68.0
Stud11761,M,81,68,70,48,84,70.2
Stud11762,M,64,80,58,88,48,67.6
Stud11763,M,64,42,85,72,80,68.6
Stud11764,M,68,80,39,41,78,61.2
Stud11765,M,54,92,69,87,81,76.6
Stud11766,M,70,54,40,58,97,63.8
Stud11767,M,78,65,57,35,94,65.8
Stud11768,M,53,35,96,64,40,57.6
Stud11769,M,50,97,69,44,59,63.8
Stud11770,F,94,61,44,57,47,60.6
Stud11771,F,71,81,74,70,64,72.0
Stud11772,M,80,81,35,59,47,60.4
Stud11773,F,81,67,36,47,68,59.8
Stud11774,F,46,75,50,63,72,61.2
Stud11775,M,56,54,60,52,97,63.8
Stud11776,F,97,78,39,37,75,65.2
Stud11777,F,98,47,78,88,45,71.2
Stud11778,M,83,84,91,94,63,83.0
Stud11779,F,89,79,47,49,98,72.4
Stud11780,F,90,62,86,96,99,86.6
Stud11781,F,56,71,57,39,91,62.8
Stud11782,F,72,80,94,58,68,74.4
Stud11783,M,52,72,73,51,60,61.6
Stud11784,F,67,95,61,96,84,80.6
Stud11785,F,41,46,47,35,76,49.0
Stud11786,M,84,78,72,62,97,78.6
Stud11787,F,51,57,56,44,36,48.8
Stud11788,F,40,68,74,44,50,55.2
Stud11789,M,54,73,57,74,43,60.2
Stud11790,F,61,91,64,90,50,71.2
Stud11791,F,70,55,91,77,95,77.6
Stud11792,F,71,91,77,47,43,65.8
Stud11793,M,36,58,83,56,48,56.2
Stud11794,F,66,96,44,53,98,71.4
Stud11795,M,63,68,62,75,90,71.6
Stud11796,M,63,59,93,60,84,71.8
Stud11797,F,99,81,50,94,38,72.4
Stud11798,F,43,74,99,85,45,69.2
Stud11799,M,61,92,93,94,68,81.6
Stud11800,M,79,49,39,75,98,68.0
Stud11801,M,60,64,73,39,43,55.8
Stud11802,F,67,74,71,65,75,70.4
Stud11803,M,52,62,87,47,97,69.0
Stud11804,F,41,99,84,65,51,68.0
Stud11805,M,84,66,69,52,74,69.0
Stud11806,M,79,52,39,40,55,53.0
Stud11807,M,76,37,54,61,41,53.8
Stud11808,M,35,68,88,87,49,65.4
Stud11809,F,39,84,37,67,57,56.8
Stud11810,M,58,56,65,40,93,62.4
Stud11811,M,64,59,66,35,55,55.8
Stud11812,M,58,96,75,71,46,69.2
Stud11813,M,99,41,71,76,57,68.8
Stud11814,M,99,46,64,82,43,66.8
Stud11815,F,96,67,39,88,82,74.4
Stud11816,M,48,93,57,87,47,66.4
Stud11817,M,90,80,61,82,35,69.6
Stud11818,M,97,88,90,89,49,82.6
Stud11819,M,95,60,61,37,39,58.4
Stud11820,M,90,91,68,97,56,80.4
Stud11821,M,43,65,81,45,77,62.2
Stud11822,F,41,91,53,48,47,56.0
Stud11823,F,78,61,53,88,63,68.6
Stud11824,M,45,98,94,57,58,70.4
Stud11825,M,40,97,92,78,77,76.8
Stud11826,F,97,45,38,79,54,62.6
Stud11827,M,98,68,44,58,76,68.8
Stud11828,F,41,87,40,65,49,56.4
Stud11829,M,85,88,74,90,57,78.8
Stud11830,M,78,98,72,56,44,69.6
Stud11831,F,42,84,96,85,78,77.0
Stud11832,M,80,77,46,63,51,63.4
Stud11833,F,84,65,66,62,53,66.0
Stud11834,M,39,75,62,35,98,61.8
Stud11835,M,35,53,93,44,48,54.6
Stud11836,F,83,82,45,93,48,70.2
Stud11837,M,55,99,96,65,71,77.2
Stud11838,F,94,56,92,95,98,87.0
Stud11839,F,35,84,70,66,88,68.6
Stud11840,F,72,77,56,88,54,69.4
Stud11841,M,55,54,73,44,77,60.6
Stud11842,F,51,53,83,56,97,68.0
Stud11843,M,67,58,49,35,98,61.4
Stud11844,M,90,85,52,70,83,76.0
Stud11845,F,86,91,54,83,35,69.8
Stud11846,F,81,43,45,95,40,60.8
Stud11847,M,71,74,85,69,68,73.4
Stud11848,F,50,35,63,81,99,65.6
Stud11849,M,50,43,76,62,92,64.6
Stud11850,M,63,96,59,75,64,71.4
Stud11851,M,82,79,61,49,65,67.2
Stud11852,M,48,73,51,97,91,72.0
Stud11853,M,91,75,93,36,57,70.4
Stud11854,F,39,82,76,51,81,65.8
Stud11855,M,92,77,88,40,97,78.8
Stud11856,M,51,64,68,59,90,66.4
Stud11857,M,88,73,43,45,68,63.4
Stud11858,M,71,70,91,90,58,76.0
Stud11859,M,62,35,61,63,96,63.4
Stud11860,F,35,68,37,65,87,58.4
Stud11861,F,71,79,48,85,87,74.0
Stud11862,F,55,51,73,39,89,61.4
Stud11863,F,46,40,63,84,87,64.0
Stud11864,F,86,62,53,60,56,63.4
Stud11865,M,81,82,45,79,52,67.8
Stud11866,M,81,47,67,44,87,65.2
Stud11867,M,73,39,91,68,63,66.8
Stud11868,F,63,70,75,87,49,68.8
Stud11869,M,92,61,81,97,67,79.6
Stud11870,F,83,98,40,52,63,67.2
Stud11871,F,73,96,65,61,59,70.8
Stud11872,F,90,67,66,99,70,78.4
Stud11873,F,75,90,57,47,92,72.2
Stud11874,M,39,82,69,55,87,66.4
Stud11875,M,52,53,93,99,82,75.8
Stud11876,M,82,42,91,41,72,65.6
Stud11877,F,80,87,62,57,48,66.8
Stud11878,M,48,37,43,36,50,42.8
Stud11879,M,35,57,47,94,98,66.2
Stud11880,M,53,98,49,64,77,68.2
Stud11881,M,76,99,83,80,78,83.2
Stud11882,M,35,75,69,52,97,65.6
Stud11883,M,37,84,63,80,61,65.0
Stud11884,M,83,79,54,46,98,72.0
Stud11885,F,38,52,45,43,85,52.6
Stud11886,M,99,52,51,82,58,68.4
Stud11887,F,96,58,86,63,72,75.0
Stud11888,F,70,58,41,88,86,68.6
Stud11889,F,89,73,47,42,56,61.4
Stud11890,M,97,51,63,71,87,73.8
Stud11891,F,86,65,92,79,58,76.0
Stud11892,F,83,82,76,45,47,66.6
Stud11893,M,47,95,68,41,65,63.2
Stud11894,M,68,88,36,38,43,54.6
Stud11895,M,50,57,48,74,40,53.8
Stud11896,F,61,69,68,66,48,62.4
Stud11897,F,35,81,88,59,44,61.4
Stud11898,M,71,36,55,88,77,65.4
Stud11899,M,41,79,78,62,65,65.0
Stud11900,M,90,78,46,70,60,68.8
Stud11901,M,40,43,74,81,73,62.2
Stud11902,F,48,59,49,68,56,56.0
Stud11903,F,69,41,98,89,62,71.8
Stud11904,M,53,88,75,77,87,76.0
Stud11905,F,56,58,61,57,77,61.8
Stud11906,F,94,96,72,54,45,72.2
Stud11907,F,99,60,43,42,61,61.0
Stud11908,F,40,91,83,80,38,66.4
Stud11909,M,49,94,75,59,61,67.6
Stud11910,M,90,96,81,82,71,84.0
Stud11911,F,95,48,61,45,66,63.0
Stud11912,F,97,51,82,59,66,71.0
Stud11913,F,92,96,38,64,63,70.6
Stud11914,M,60,61,53,63,81,63.6
Stud11915,M,71,67,36,75,53,60.4
Stud11916,F,49,81,63,37,58,57.6
Stud11917,F,98,51,47,43,85,64.8
Stud11918,M,93,83,62,67,43,69.6
Stud11919,M,91,78,68,37,90,72.8
Stud11920,M,82,48,57,86,89,72.4
Stud11921,M,65,90,39,91,78,72.6
Stud11922,M,95,77,76,59,39,69.2
Stud11923,M,76,77,79,44,64,68.0
Stud11924,M,74,46,88,79,68,71.0
Stud11925,M,94,50,69,89,54,71.2
Stud11926,M,96,68,98,84,58,80.8
Stud11927,M,48,36,93,57,84,63.6
Stud11928,M,86,40,66,73,39,60.8
Stud11929,F,86,96,88,46,52,73.6
Stud11930,M,94,47,80,48,50,63.8
Stud11931,F,64,44,35,80,69,58.4
Stud11932,M,73,82,58,94,54,72.2
Stud11933,M,64,74,82,72,70,72.4
Stud11934,M,61,58,45,56,75,59.0
Stud11935,F,90,66,86,97,55,78.8
Stud11936,M,52,89,42,61,87,66.2
Stud11937,M,71,93,79,51,70,72.8
Stud11938,M,37,48,44,99,70,59.6
Stud11939,M,57,69,71,68,94,71.8
Stud11940,M,92,79,99,42,70,76.4
Stud11941,F,88,64,78,71,46,69.4
Stud11942,F,52,81,60,47,53,58.6
Stud11943,M,46,74,47,83,80,66.0
Stud11944,F,72,59,67,98,84,76.0
Stud11945,M,86,51,38,54,45,54.8
Stud11946,M,98,67,77,76,69,77.4
Stud11947,M,86,82,84,54,37,68.6
Stud11948,M,86,77,41,74,99,75.4
Stud11949,F,49,82,92,40,67,66.0
Stud11950,F,64,98,81,80,91,82.8
Stud11951,F,93,60,63,54,55,65.0
Stud11952,M,55,84,48,63,41,58.2
Stud11953,F,75,93,97,82,35,76.4
Stud11954,F,63,57,82,65,67,66.8
Stud11955,M,73,66,69,41,84,66.6
Stud11956,F,81,71,64,93,43,70.4
Stud11957,M,41,65,84,73,37,60.0
Stud11958,M,97,51,81,65,58,70.4
Stud11959,F,83,47,66,57,72,65.0
Stud11960,F,97,59,57,76,86,75.0
Stud11961,F,83,84,48,90,56,72.2
Stud11962,M,36,70,93,41,55,59.0
Stud11963,M,75,51,99,72,43,68.0
Stud11964,M,52,88,47,80,51,63.6
Stud11965,M,59,92,75,70,66,72.4
Stud11966,M,55,64,63,78,58,63.6
Stud11967,F,52,92,64,94,60,72.4
Stud11968,M,95,42,92,72,97,79.6
Stud11969,F,67,52,90,99,48,71.2
Stud11970,M,86,92,70,38,63,69.8
Stud11971,F,96,49,95,88,42,74.0
Stud11972,F,89,95,72,42,46,68.8
Stud11973,M,89,94,60,87,83,82.6
Stud11974,F,86,42,75,64,91,71.6
Stud11975,F,54,60,96,76,36,64.4
Stud11976,M,73,46,70,97,63,69.8
Stud11977,M,36,52,85,74,73,64.0
Stud11978,M,90,55,51,57,65,63.6
Stud11979,F,84,88,39,45,78,66.8
Stud11980,M,92,79,64,56,82,74.6
Stud11981,M,68,49,89,69,83,71.6
Stud11982,F,35,38,92,77,43,57.0
Stud11983,M,60,93,54,97,61,73.0
Stud11984,M,76,79,92,88,75,82.0
Stud11985,F,70,90,50,53,93,71.2
Stud11986,F,95,68,60,81,96,80.0
Stud11987,F,72,47,66,40,99,64.8
Stud11988,M,46,71,54,47,35,50.6
Stud11989,F,58,59,86,65,37,61.0
Stud11990,F,63,50,70,83,75,68.2
Stud11991,F,35,46,68,89,95,66.6
Stud11992,M,44,85,75,87,53,68.8
Stud11993,M,48,99,64,89,69,73.8
Stud11994,M,52,65,84,73,86,72.0
Stud11995,M,81,80,72,56,63,70.4
Stud11996,F,93,69,91,88,54,79.0
Stud11997,F,64,72,50,99,82,73.4
Stud11998,M,74,55,47,41,69,57.2
Stud11999,F,95,44,98,77,70,76.8
Stud12000,M,76,63,72,59,61,66.2
Stud12001,M,89,70,53,99,66,75.4
Stud12002,F,49,70,99,62,83,72.6
Stud12003,M,97,76,65,59,50,69.4
Stud12004,F,42,53,66,49,47,51.4
Stud12005,F,96,91,80,60,74,80.2
Stud12006,M,40,50,36,57,81,52.8
Stud12007,F,89,93,62,85,52,76.2
Stud12008,F,65,66,49,81,85,69.2
Stud12009,M,50,45,70,75,97,67.4
Stud12010,F,46,55,76,81,35,58.6
Stud12011,F,98,84,91,87,70,86.0
Stud12012,F,36,94,39,38,55,52.4
Stud12013,M,73,84,89,56,49,70.2
Stud12014,F,85,84,44,54,97,72.8
Stud12015,F,58,76,47,72,70,64.6
Stud12016,M,64,94,72,51,45,65.2
Stud12017,M,82,83,54,51,69,67.8
Stud12018,F,65,68,55,75,48,62.2
Stud12019,F,35,81,77,37,49,55.8
Stud12020,M,78,66,47,83,73,69.4
Stud12021,M,84,60,75,93,40,70.4
Stud12022,F,65,46,63,56,82,62.4
Stud12023,F,54,68,69,85,84,72.0
Stud12024,M,67,74,38,39,73,58.2
Stud12025,M,73,93,61,39,46,62.4
Stud12026,F,68,51,98,90,85,78.4
Stud12027,F,71,57,63,72,69,66.4
Stud12028,F,38,51,86,78,89,68.4
Stud12029,F,79,70,39,44,72,60.8
Stud12030,M,95,53,79,68,40,67.0
Stud12031,M,97,46,84,53,60,68.0
Stud12032,M,39,94,49,59,98,67.8
Stud12033,M,68,59,62,45,78,62.4
Stud12034,M,79,65,64,40,43,58.2
Stud12035,M,39,94,45,97,68,68.6
Stud12036,M,55,53,45,63,77,58.6
Stud12037,F,94,44,87,70,68,72.6
Stud12038,M,73,71,64,61,35,60.8
Stud12039,F,75,76,53,73,44,64.2
Stud12040,M,62,45,53,58,78,59.2
Stud12041,M,50,72,64,79,66,66.2
Stud12042,M,39,72,64,92,44,62.2
Stud12043,F,64,76,55,51,60,61.2
Stud12044,F,40,76,50,59,90,63.0
Stud12045,M,43,44,50,90,86,62.6
Stud12046,F,67,43,93,36,71,62.0
Stud12047,M,35,96,84,82,51,69.6
Stud12048,M,96,97,88,43,63,77.4
Stud12049,M,69,71,41,97,67,69.0
Stud12050,F,39,63,40,45,94,56.2
Stud12051,F,91,80,57,97,61,77.2
Stud12052,M,42,61,83,43,40,53.8
Stud12053,F,83,39,61,43,80,61.2
Stud12054,F,82,49,88,91,72,76.4
Stud12055,M,72,56,97,44,90,71.8
Stud12056,F,99,56,41,45,89,66.0
Stud12057,M,52,72,70,53,96,68.6
Stud12058,M,88,82,43,57,90,72.0
Stud12059,M,91,63,95,58,51,71.6
Stud12060,F,50,40,51,74,94,61.8
Stud12061,F,91,76,45,46,43,60.2
Stud12062,M,76,36,67,66,87,66.4
Stud12063,M,66,76,69,54,91,71.2
Stud12064,M,90,39,97,77,52,71.0
Stud12065,M,47,42,43,45,97,54.8
Stud12066,M,99,94,86,96,50,85.0
Stud12067,M,98,41,68,87,75,73.8
Stud12068,F,86,55,35,76,80,66.4
Stud12069,F,93,61,40,78,37,61.8
Stud12070,M,80,99,66,88,62,79.0
Stud12071,M,39,58,74,54,89,62.8
Stud12072,M,91,68,62,67,80,73.6
Stud12073,M,58,63,93,44,46,60.8
Stud12074,M,79,38,92,68,84,72.2
Stud12075,F,51,83,80,86,58,71.6
Stud12076,M,88,68,69,71,75,74.2
Stud12077,F,76,82,42,94,62,71.2
Stud12078,F,41,65,45,91,47,57.8
Stud12079,M,91,74,76,70,82,78.6
Stud12080,F,85,89,49,97,50,74.0
Stud12081,F,78,70,75,95,92,82.0
Stud12082,F,69,93,87,85,74,81.6
Stud12083,F,58,81,54,82,45,64.0
Stud12084,F,39,82,99,72,92,76.8
Stud12085,F,70,90,63,71,58,70.4
Stud12086,M,53,47,60,35,72,53.4
Stud12087,F,66,52,86,84,47,67.0
Stud12088,F,66,92,62,70,45,67.0
Stud12089,F,93,52,53,49,41,57.6
Stud12090,M,37,63,50,80,42,54.4
Stud12091,F,69,64,63,51,53,60.0
Stud12092,F,87,84,79,58,57,73.0
Stud12093,M,42,83,87,75,86,74.6
Stud12094,F,82,84,63,64,53,69.2
Stud12095,F,87,89,55,50,96,75.4
Stud12096,F,52,90,63,55,46,61.2
Stud12097,M,60,83,88,62,67,72.0
Stud12098,F,49,45,61,83,42,56.0
Stud12099,M,57,70,60,71,67,65.0
Stud12100,M,57,81,86,77,39,68.0
Stud12101,M,39,95,43,97,74,69.6
Stud12102,F,74,79,94,63,76,77.2
Stud12103,F,44,56,82,91,49,64.4
Stud12104,M,92,64,79,50,60,69.0
Stud12105,F,79,74,81,39,35,61.6
Stud12106,M,78,35,58,40,98,61.8
Stud12107,F,80,66,47,72,36,60.2
Stud12108,F,95,50,98,61,59,72.6
Stud12109,M,92,49,85,90,58,74.8
Stud12110,F,77,85,53,84,50,69.8
Stud12111,F,56,49,54,40,83,56.4
Stud12112,M,86,65,61,47,70,65.8
Stud12113,F,51,58,75,50,67,60.2
Stud12114,F,95,77,71,65,96,80.8
Stud12115,M,86,46,64,98,66,72.0
Stud12116,F,90,75,53,57,78,70.6
Stud12117,M,86,85,76,87,71,81.0
Stud12118,M,62,49,43,55,71,56.0
Stud12119,M,99,73,47,48,86,70.6
Stud12120,M,52,90,94,48,65,69.8
Stud12121,M,39,62,54,68,57,56.0
Stud12122,F,93,97,98,48,84,84.0
Stud12123,M,88,91,87,63,47,75.2
Stud12124,F,40,54,77,82,90,68.6
Stud12125,F,37,62,90,55,47,58.2
Stud12126,F,53,91,65,39,84,66.4
Stud12127,M,83,72,74,53,45,65.4
Stud12128,F,99,50,38,79,48,62.8
Stud12129,F,69,44,43,56,49,52.2
Stud12130,M,74,80,38,90,40,64.4
Stud12131,M,72,57,97,63,59,69.6
Stud12132,F,73,42,63,48,81,61.4
Stud12133,M,88,96,45,47,80,71.2
Stud12134,M,66,77,49,73,70,67.0
Stud12135,M,37,42,89,36,66,54.0
Stud12136,M,88,91,38,90,67,74.8
Stud12137,M,79,52,61,75,72,67.8
Stud12138,M,48,40,97,39,79,60.6
Stud12139,M,72,77,46,79,93,73.4
Stud12140,M,75,77,47,52,69,64.0
Stud12141,M,40,85,99,45,83,70.4
Stud12142,M,35,47,36,40,44,40.4
Stud12143,F,54,36,97,72,53,62.4
Stud12144,M,56,74,76,49,95,70.0
Stud12145,M,76,90,85,63,38,70.4
Stud12146,M,98,39,77,90,74,75.6
Stud12147,F,89,92,50,73,40,68.8
Stud12148,F,85,66,81,99,52,76.6
Stud12149,F,55,46,54,48,35,47.6
Stud12150,F,56,86,88,87,63,76.0
Stud12151,M,95,46,82,86,77,77.2
Stud12152,M,99,97,98,57,80,86.2
Stud12153,M,80,61,79,84,68,74.4
Stud12154,M,41,60,40,91,48,56.0
Stud12155,F,42,87,46,63,71,61.8
Stud12156,M,38,84,51,53,52,55.6
Stud12157,F,97,89,55,73,53,73.4
Stud12158,M,98,74,60,61,80,74.6
Stud12159,F,71,35,41,69,76,58.4
Stud12160,M,52,78,62,79,63,66.8
Stud12161,M,38,62,50,75,41,53.2
Stud12162,M,48,64,41,54,98,61.0
Stud12163,F,84,40,86,35,89,66.8
Stud12164,M,50,69,93,71,38,64.2
Stud12165,F,78,48,67,85,58,67.2
Stud12166,M,41,69,59,71,77,63.4
Stud12167,F,89,38,92,70,98,77.4
Stud12168,M,70,75,39,97,81,72.4
Stud12169,F,53,87,72,89,86,77.4
Stud12170,F,37,59,48,47,38,45.8
Stud12171,M,58,59,79,68,45,61.8
Stud12172,F,77,80,87,58,45,69.4
Stud12173,F,96,55,86,99,68,80.8
Stud12174,F,42,47,61,89,87,65.2
Stud12175,M,86,76,69,68,80,75.8
Stud12176,F,62,86,43,74,93,71.6
Stud12177,M,85,84,38,90,44,68.2
Stud12178,M,77,53,41,70,85,65.2
Stud12179,F,82,71,89,86,79,81.4
Stud12180,M,57,77,82,79,59,70.8
Stud12181,F,63,86,61,95,84,77.8
Stud12182,M,96,84,63,46,91,76.0
Stud12183,M,81,43,66,52,98,68.0
Stud12184,M,85,70,71,75,94,79.0
Stud12185,F,89,99,53,75,43,71.8
Stud12186,M,50,56,41,54,71,54.4
Stud12187,F,89,38,91,44,99,72.2
Stud12188,F,53,88,85,94,93,82.6
Stud12189,M,63,96,36,46,78,63.8
Stud12190,M,76,42,81,91,60,70.0
Stud12191,M,52,92,69,90,76,75.8
Stud12192,M,90,84,99,94,86,90.6
Stud12193,F,50,61,77,45,95,65.6
Stud12194,M,52,93,54,90,45,66.8
Stud12195,F,55,61,78,50,48,58.4
Stud12196,F,87,73,35,44,57,59.2
Stud12197,F,63,38,52,46,70,53.8
Stud12198,M,95,56,80,87,39,71.4
Stud12199,F,78,44,79,48,68,63.4
Stud12200,M,64,49,70,44,85,62.4
Stud12201,F,36,60,42,61,38,47.4
Stud12202,M,95,81,51,73,58,71.6
Stud12203,M,51,84,86,56,91,73.6
Stud12204,M,83,82,55,46,73,67.8
Stud12205,F,60,99,64,93,41,71.4
Stud12206,M,97,99,52,91,92,86.2
Stud12207,M,35,84,98,66,60,68.6
Stud12208,M,35,47,48,57,40,45.4
Stud12209,M,85,94,81,88,91,87.8
Stud12210,M,82,88,68,46,64,69.6
Stud12211,M,73,45,89,87,68,72.4
Stud12212,F,54,72,67,97,96,77.2
Stud12213,M,57,75,78,53,72,67.0
Stud12214,F,80,58,54,91,84,73.4
Stud12215,F,77,55,96,91,90,81.8
Stud12216,M,95,85,54,57,86,75.4
Stud12217,M,54,91,51,42,71,61.8
Stud12218,M,90,55,63,77,42,65.4
Stud12219,M,56,73,78,70,50,65.4
Stud12220,F,84,50,44,76,64,63.6
Stud12221,M,50,72,89,48,65,64.8
Stud12222,F,51,95,61,69,60,67.2
Stud12223,M,75,78,72,97,87,81.8
Stud12224,M,67,57,62,78,89,70.6
Stud12225,M,52,72,82,77,49,66.4
Stud12226,F,49,91,96,63,43,68.4
